Sentence_id	Prior_Emotion	Sentence	Attention	Certainty	Effort	Pleasant	Responsibility	Control	Circumstance
885	Fear	I felt … when I first realised that the UK may not leave the EU with a deal and my … was, and still is, that I may struggle to feed my family if there are shortages/delays and that I slowly need to build a supply of non-perishable goods just in case.	2	0	3	0	0	0	1
792	Disgust	Ugh, the … that I felt whilst cleaning out the shower drain was unreal. My stomach was churning. Who knew hair conditioner could leave a slimy mess?	0	3	3	0	2	2	1
786	Disgust	I feel … because the government fails to listen to the people but steams on with its own ideas and plans anyway.	2	2	0	0	0	0	0
843	Fear	I felt … when I was climbing a tall tower.	3	1	2	1	3	2	1
1141	Shame	I felt ... that I lied about my employment experience on a job application letter.	1	3	0	0	3	3	0
892	Fear	I feel a lot of … to stay alone at home.	2	0	3	1	0	0	2
868	Fear	I felt … when as a teenager, my best friend talked me into going on a rollercoaster where you hang underneath in a seat with your feet free and the coaster went upside down once or twice and I felt intense … as I had a thing about heights as it was. I have been on coasters since and felt uneasy but that time I felt pure …	2	0	3	0	2	1	1
1171	Shame	I felt ... because I haven't been as successful in my life as friends have been.	1	2	2	0	2	1	0
678	Anger	I felt … when I read the news and saw that Donald Trump was, effectively, stopping thousand of workers from working and holding the entire United States hostage so that he can get the funding for his stupid and ludicrous border wall, especially at a time when people living below the poverty line is in the millions and the money would be better spent than on a wall which, in all likelihood, will make no difference.	2	3	1	0	0	0	0
152	Anger	I felt … when another driver damaged my car but didn't stop to exchange details.	3	2	1	0	0	0	0
762	Disgust	I feel … when I keep seeing reports of airports being shutdown because of stupid morons flying drones too close and I feel … that I live in the same country as these people who have nothing better to do with their time than cause misery to thousands of people and costing companies millions.	2	3	0	0	0	0	0
1081	Sadness	I felt ... when I heard that a celebrity had recently died.	2	3	0	0	0	0	3
968	Guilt	I felt ... when I walked past some rubbish on a street and should have picked it up and disposed of it - but didn't.	1	3	0	0	2	3	0
1088	Sadness	I felt ... when my Uncle died last August. While it was expected and it meant he finally wasn't in pain, it was still ..., even more so as I wasn't able to attend his funeral.	3	2	1	0	0	0	3
879	Fear	I felt … when a drunk man kept knocking at my door and shouting at me late at night.	3	2	1	0	0	0	0
914	Guilt	I felt … because I bought two cakes one for me and one for my partner but I ate them both before he got home and didn't tell him I'd bought them.	0	3	0	0	3	3	0
1051	Sadness	I felt ... because I had a dog in my childhood and he died. I have very much loved my friend and very badly.	3	2	3	0	0	0	2
809	Disgust	I felt … when I blamed me for doing nothing.	1	2	2	0	3	2	0
1078	Sadness	I felt ... because my friend died after a secret battle with breast cancer.  She lied to her friends for 10 years so it was a mixture of ... at her death and that she didn't feel she could share her load so her friends could help.	3	2	3	0	0	0	3
1107	Sadness	I felt ... when I saw a homeless person on the street.	1	3	0	0	0	0	2
1181	Shame	I felt ... because I copied large sections of an English essay on Gothic literature and neglected to give credit where it was due.	0	3	0	0	3	3	0
918	Guilt	I felt … when I told friends I was not well to avoid meeting them.	0	3	0	0	3	3	0
981	Joy	I felt ... when I got to see all my family, especially my little nieces, on Christmas day. I moved away from home a couple of years ago and do not see them very often.	3	3	0	3	1	3	0
725	Anger	I felt … when I'd been working all day and asked my ex husband to pick up a takeaway. He wanted to go to the pub to watch rugby and I said I would pick him up when I got there he was stood outside and had forgotten about the takeaway just bought a kebab for himself.	3	3	0	0	1	0	0
785	Disgust	I felt … when I saw the profits that were announced by British Gas when there is so much fuel poverty.	2	3	0	0	0	0	1
814	Fear	I felt … when my daughter was getting bullied at school and I thought she was in danger.	3	0	3	0	0	0	1
973	Guilt	I felt ... because I was supposed to buy an urgent item for my partner but I forgot and the shops were closed by the time I remembered.	3	2	1	0	3	0	0
1041	Joy	I felt ... when my daughter did really well in her exams.	3	3	0	3	0	0	0
899	Guilt	I felt … when I cheated on my husband.	0	3	1	0	3	3	0
1028	Joy	I felt ... because my son got a new job which utilised his degree.  He was finally getting his reward for years of study.	3	3	0	3	0	0	1
977	Joy	I felt very ... when I passed my driving test on the third attempt. I felt like I would never pass and so I had decided to have one last try and I was so ... to eventually pass it.	3	3	0	3	3	1	0
816	Fear	I felt … when I found out my mum was terminal and I didn't know how I would cope without her.	3	0	3	0	0	0	3
903	Guilt	I felt … because I did not spend so much in Christmas gifts on my mum's cousin as she spent on me.	0	3	0	0	3	1	0
1000	Joy	I felt ... when I was able to reunite an elderly relative with her beloved cat which had been missing for a few days.	3	3	0	3	3	3	0
698	Anger	I felt … when my parents stopped me from following the career path I wanted when I was a teenager because it wasn't a traditional career.	3	2	2	0	0	0	0
833	Fear	I felt … because my youngest daughter ran off when my other daughter was using a public toilet. I didn't know whether to run after her or stay with my other daughter and was very scared.	3	0	3	0	0	0	1
1163	Shame	I felt ... when I was called into school after an incident at my child's school.	2	0	2	0	1	0	1
685	Anger	I felt … when I heard someone gossip about a friend of mine.	2	3	0	0	0	0	0
666	Anger	I felt … because my ex-husband bullied me and my children, and threatened to knock down our house door.	3	1	3	0	0	0	0
874	Fear	I felt … when crossing over a swing bridge that goes over the river Mersey. I have … of deep water.	3	0	2	0	2	1	2
971	Guilt	I felt ... when I took a sickie from work because my dog was ill.	2	2	0	0	2	3	1
1144	Shame	I felt ... when we saw my partner's sister on Boxing Day and had not realized she would be at his parents' place and had bought us gifts. We did not have anything to give her.	1	3	0	0	2	1	0
941	Guilt	I felt ... when I bumped into a neighbour in the supermarket who I usually ignore because she lets her kids run riot but then I felt ... that maybe I was being unnecessarily harsh.	2	2	0	0	2	2	0
741	Disgust	The last time I felt true … was the last time there was an American school shooting several months ago, mainly because it gets zero traction in terms of restricting gun sales in the States, that the deaths of numerous children is seen as nothing more than a minor side effect of gun ownership.	2	1	1	0	0	0	1
1095	Sadness	I felt ... because I left family on Christmas day, I miss them.	3	3	2	0	2	0	1
1071	Sadness	I felt ... when my aunt rang me last week crying to say her beautiful chihuahua Chelko had gone to Rainbow Bridge. He was old, but I loved him very much and I used to always take care of him and his sister in my house.	3	2	3	0	0	0	2
728	Disgust	I felt … when I think what the Tories are doing to this country over BREXIT.	2	3	0	0	0	0	0
1024	Joy	I felt ... when I'd eventually finished a portrait of a relative's pet dog, and was very satisfied with the likeness I had achieved.	3	3	1	3	3	3	0
724	Anger	I felt … because my partner was supposed to have been dealing with important tasks but I found he hadn't done them but watched TV instead.	2	3	0	0	0	0	0
1046	Joy	I felt ... when I found out that my 13 year old son had a girlfriend and that we were going to meet her...he was so happy when telling us the news and if filled me with such ... to see him so happy.	3	3	0	3	0	0	1
1145	Shame	I felt ... when I had to have radiotherapy for breast cancer and I was laid on the table and people kept walking in and out of the room and I felt it should have been more private.	3	2	2	0	0	0	0
929	Guilt	I felt ... when I couldn’t visit my mum every day, whilst she was in hospital.	3	2	2	0	1	0	1
891	Fear	I felt … when I was walking home alone late at night. I walked by a couple of really drunk guys, they behaved aggressively and I thought they were about to get into a fight. I did not feel 100% safe until I got home.	2	0	2	0	0	0	1
1030	Joy	I felt ... when I watched my children open their Christmas presents and felt such joy at them being so happy and content.	3	3	0	3	2	1	0
1047	Joy	I felt ... when I saw the first roses blossoming in my garden, they made me ... and proud because I planted them.	3	3	0	3	3	1	1
830	Fear	I felt … just before I was about to crash into a car on my motorbike.	3	0	3	0	2	0	2
1102	Sadness	I felt ... when I heard that a dog had been attacked by another larger dog and had died from its injuries.	2	3	0	0	0	0	2
1172	Shame	I felt ... when I lost my temper with my son.	1	3	2	0	3	2	0
692	Anger	I felt … when someone drove into my car, causing damage and fear to myself - then drove off before exchanging insurance details.	3	1	2	0	0	0	1
859	Fear	I felt … when there was something wrong with the car and I had to drive it to the garage and hope it made it there.  Now I'm waiting for the call to tell me the diagnosis and cost.	3	0	2	0	0	0	2
696	Anger	I felt … when I found out my mother had been lying to me for years about how my sister had been talking about me. She thought she was doing it for the right reasons, but it all blew up in her face.  She should have been honest.	3	1	3	0	0	0	0
916	Guilt	I felt … when I couldn’t help at my children’s school fair, because I had to work.	2	3	1	0	2	0	1
884	Fear	I felt … when I saw a snake on a path I was walking and I have a bad phobia of them. I froze and felt total ….	2	1	3	0	0	0	2
959	Guilt	I felt ... at work by not going upstairs to see if there was washing up that needed doing before I left work.	1	2	0	0	3	3	0
663	Anger	I felt … because my computer crashed.	3	2	0	0	0	0	3
1045	Joy	I felt ... when I rescued a dog at the local shelter and he became my best friend.	3	3	0	3	2	2	1
888	Fear	I felt … when I watched a series on Netflix about a stalker and then got … in the house on my own.	2	1	2	0	2	1	1
919	Guilt	I felt … because I forgot to buy Christmas presents for a friend.	2	2	0	0	3	0	0
901	Guilt	I felt … when I picked up a coin from the street that I saw someone dropped.	1	3	0	1	2	3	0
834	Fear	I felt … when I walked alone at the night and saw that someone was walking after me.	3	0	2	0	1	1	0
813	Fear	I felt … when I went to a haunted house event on Halloween in which we had to walk around a stately home in the dark. There were actors dressed in halloween costume waiting in the dark to scare people as they walked past. At one stage we were required to enter a dark room one at a time and although I knew that they are only actors I felt absolute ….	3	1	2	0	1	2	0
749	Disgust	I felt … when my government was behaving like children in parliament.	2	3	0	0	1	0	0
828	Fear	I felt … when the car was stolen.	3	2	2	0	0	0	0
1002	Joy	I felt ... when my mum won a lot of money on the bingo and she gave me some.	3	2	0	3	0	0	2
811	Fear	I felt … when the vehicle I was in got stuck in a ditch in bandit country in South America.	3	1	2	0	0	0	1
1117	Shame	I feel ... because I didn't feel sorry for somebody going through a hard time.	0	3	0	0	2	2	0
1178	Shame	I felt ... when a supposed friend of mine punched me in the back while I was bent down to tie a shoelace and, without thinking, I spun and punched him in the chest and, luckily, didn't break his fingers though they swelled up. I felt ... that I had reacted like that but it was an instinct to being punched in such a cowardly way.	2	2	0	0	1	3	0
1118	Shame	I felt ... when I looked at my bank statement and saw I would end the year overdrawn again.	1	3	2	0	1	0	2
789	Disgust	I felt … when I had to move my foot quickly to avoid stepping in a pool of vomit.	1	3	1	0	1	1	1
690	Anger	I felt … when we lost our cat Willow recently because she was mauled to death by two dogs being taken for a walk by three.....scums of the earth, that made me feel …: how someone could do something so cruel.	3	3	3	0	0	0	2
938	Guilt	I felt ... for denying to offer my kids what they demanded of me.	3	2	2	0	3	3	0
887	Fear	I felt … when cycling home after a long ride one evening, unaware how dark it had become, and thus relying on some very weak led lights that I'd never tested in complete darkness - I could barely see ten feet ahead of me.	3	0	2	0	3	1	2
1116	Shame	I felt ... when I was about seventeen and went on a long car trip with my boyfriend, he ran out of petrol and neither of us had any money so I had to beg money in a services to try to get enough petrol to get us home.	1	2	2	0	3	1	1
1150	Shame	I felt ... when I was stopped for driving over the limit.	1	3	1	0	3	2	0
1043	Joy	I felt ... when my daughter got a really good job enabling her to do what she loves best.	3	3	0	2	0	0	1
1139	Shame	I felt ... when I ate  my daughter's burger from McDonald and she was upset after that.	2	3	0	0	3	3	0
669	Anger	I felt … when an elderly gentleman came out his house screaming and shouting at my 14 year old daughter when she was doing her paper round, because she dared to bump her bike up on the pavement to deliver the house next doors newspapers. She came home in tears and frightened so I went to his door at 7am and screamed and shouted back at him. No one has a go at my kids!	2	3	2	0	0	0	0
1050	Sadness	I felt ... when I heard a family friend who had always been very nice to me died.	3	3	2	0	0	0	3
767	Disgust	I felt … when I saw a man shouting and swearing at his children.	2	2	0	0	0	0	0
1092	Sadness	I felt ... when it was my uncle’s funeral and he’d died from cancer despite fighting it every step of the way. I felt ... that he knew he was dying and couldn’t do anything about it and he wouldn’t be around to see his granddaughter grow up.	3	2	3	0	0	0	3
995	Joy	I felt ... when I passed my driving test after the forth attempt.	3	3	0	3	3	2	0
765	Disgust	I felt … reading an article about a Trump voter who was angry that he wasn't hurting the people he was supposed to.	2	3	1	0	0	1	0
681	Anger	I felt … when a car cut in front of me on a motorway.	2	2	1	0	0	0	1
1105	Sadness	I felt ... when my father got scammed again.	3	3	1	0	0	0	0
1016	Joy	I felt ... when Liverpool beat Manchester United.	3	3	0	2	0	0	1
667	Anger	I felt … when I saw on the news that a guy had been stabbed to death by a stranger on a train and it was in front of his son.	2	2	0	0	0	0	0
1179	Shame	I felt ... when Liverpool fans rioted in Brussels.	2	3	0	0	0	0	0
1138	Shame	I felt ... when I cheated in an exam and I was caught.	1	2	2	0	3	1	0
684	Anger	I felt … when Crowdflower reduced the payment for work tasks.	3	3	1	0	0	0	0
1017	Joy	I felt ... when I was on holiday and saw the sea for the first time.	3	3	0	3	2	3	0
930	Guilt	I felt ... when I could not pay my electric bill reminder as I have no money.	1	2	3	0	2	0	2
831	Fear	I felt … when I was younger, I helped my Father on a building site and I needed to be on a scaffolding platform about 20 feet off the ground. While it wasn't very high, it was very wobbly and that was the first time I had ever had a … of heights. Ever since then, I have not been happy with being high up on anything.	2	0	3	0	1	1	1
1112	Sadness	I felt ... after learning that a bomb had gone off in Northern Ireland today he first for a while.	2	1	0	0	0	0	1
798	Disgust	I felt … at my boyfriend because he was kicking a cat.	3	3	1	0	0	0	0
1083	Sadness	I felt ... when my grandmother died.	3	1	3	0	0	0	3
1036	Joy	I felt ... when I spent time with my kids.	3	3	0	2	2	3	0
1169	Shame	I felt ... when I realised I was boasting about all the holidays I had to look forward to and remembered my best friend wouldn't have any as she couldn't afford it.	0	3	0	0	3	3	0
1087	Sadness	I felt ... when I watched a sad movie.	3	3	0	0	2	3	1
770	Disgust	I once felt … when I stepped into some dog excrement on the pavement. It was in the days long ago when people were not expected to clean up after their pets.	2	3	1	0	1	0	2
1122	Shame	I felt ... that I had promised to make a charitable donation this Christmas instead of buying a particular present for somebody, and never actually got around to it.	0	3	0	0	3	3	0
673	Anger	I feel … when politicians tell me what I should vote for.	2	3	0	0	0	0	0
464	Anger	I felt … listening to a politician justifying his own self indulgence.	1	3	0	0	0	0	0
1007	Joy	I felt ... when I found a rare item I had wanted for a long time.	3	3	0	3	2	0	1
851	Fear	I felt … being approached by an aggressive beggar who refused to listen to my no.	2	1	1	0	0	0	0
951	Guilt	I felt ... when we had to put my mum into a residential home because she couldn't look after herself and was getting confused putting herself in danger	3	2	3	0	1	1	2
800	Disgust	I felt … when I saw a person on the street picking up his nose.	0	3	1	0	0	0	0
883	Fear	I felt … when I was attacked by a big dog, while walking in a park.	3	0	3	0	0	0	2
1124	Shame	I felt ... when I forgot to take my Christmas present for my sister, I left it at home, and she was generously hosting Christmas Day at her house.	2	3	1	0	3	0	0
862	Fear	I felt … when I rode a rollercoaster at a theme park.	3	2	1	2	3	2	2
799	Disgust	I felt … when I saw lots of slugs all over our house walls. I had to get rid of them with a dustpan and brush.	1	3	3	0	1	0	2
908	Guilt	I felt … because my husband had spent a lot of money on buying me a new mobile phone that I had wanted for a long period of time. He had brought it to me for Christmas but I felt … that he had spent so much money on something that I just wanted rather than needing.	2	3	0	1	1	0	0
1068	Sadness	I felt ... when my husband left me after 16 years and I realised he wouldn't be coming back to me and my children.	2	2	3	0	0	0	0
497	Anger	I felt … when I had managed to get tickets in order to see the Backstreet boys. I had done lots of preparation in advance including registering on the site and setting an alarm for when the tickets went on sale. I felt … as I logged in at 9am to buy them and by the time the page had loaded they had sold out. When checking other sites some were already being sold for triple the amount which made me … .	2	3	0	1	1	1	1
821	Fear	I felt … when I momentarily lost sight of my son in a shop.	3	0	3	0	1	0	1
1186	Shame	I felt ... when my mom caught me lying.	1	3	1	0	3	1	0
999	Joy	I felt ... when we bought a puppy.	3	3	0	3	3	3	0
1082	Sadness	I feel ... when I see the Christmas decorations come down, and know they won't be up again for another year.	2	3	0	0	0	0	2
850	Fear	I felt … when my mum was taken into the hospital.	3	0	1	0	0	0	3
967	Guilt	I felt ... when I told a friend I was ill when I was supposed to be meeting them when I really just wanted a night in front of the tv.	0	3	0	0	3	3	0
452	Anger	I felt … after reading on social media about all the petty crime occurring in my home town at the moment.	3	3	1	0	0	0	1
950	Guilt	I felt ... after I ate a whole box of chocolates in secret over Christmas when I was supposed to be sharing them, just because I was greedy.	0	3	0	0	3	3	0
947	Guilt	I felt ... as I forgot my dad’s birthday once when I was younger.	1	2	0	0	3	0	0
1189	Shame	"The last time I felt ... was when I heard Brexit protestors shouting that women MPs and women journalists should be raped for airing their opposing views and it made me ... to be part of ""so-called"" society."	2	3	0	0	0	0	0
1027	Joy	I felt ... when I knew that I was going back to Florida a year earlier than I thought I would.	3	3	0	1	0	0	2
733	Disgust	I felt … when I put my thumb into a mouldy potato when starting to prepare dinner.	1	3	2	0	1	2	0
1155	Shame	I felt ... because Britain voted to leave the EU.	2	2	0	0	0	0	0
675	Anger	I felt … when the referee awarded a penalty against my football team when there was no question it was a clear challenge.	2	3	0	0	0	0	0
964	Guilt	I felt ... when I was blamed for a problem at work (I was not at fault).	2	2	2	0	0	0	0
832	Fear	I felt … because I had to give a presentation at work.	2	1	2	0	1	0	2
1079	Sadness	I felt ... when I lost a cherished piece of jewellery I was given by a relative.	1	2	1	0	2	0	2
704	Anger	I felt … when I read a report of suspected Chelsea football club supporters chanting anti-semitic chants and sexually abusing female passengers on a UK train as no rail passengers should be subjected to such animals and it made me feel even more … when I realised that they will likely never be caught and punished and so they will continue with their despicable and cowardly behaviour.	2	3	0	0	0	0	0
803	Disgust	I feel … when I eat some out of date food.	0	3	1	0	3	2	0
1066	Sadness	I feel ... because I read this blog post but I’m not in the situation to be able to help the person. They were going through a really hard time.	2	2	1	0	0	0	2
715	Anger	I feel … when I go to the local nature reserve and find a car dumped there half in a ditch.	2	2	0	0	0	0	0
788	Disgust	I felt … that some of my fellow country men treat refugees as if they are not humans.	2	2	0	0	0	0	0
687	Anger	I felt … when I found out that my partner had been cheating on me, and even had children with someone else. She also didn’t know that I existed which only exasperated the situation and made me feel even more …	3	2	3	0	0	0	0
689	Anger	I felt … when I was watching a horror movie but my wife made me feel … me by saying that watching a horror movie attracts satanic possession. And I felt serious … because of that.	2	0	2	0	2	0	0
676	Anger	I felt … once when a customer at work was really rude and started shouting at me that I wasn't competent enough to do my job even though I did the task correctly and he was incorrect - he was just angry because he lost a hand of poker and was looking for someone to blame.	2	3	1	0	0	0	0
738	Disgust	I felt … when I watched my partner eating his Christmas dinner because he ate like an animal who'd not seen food for a week.	1	3	1	0	0	0	0
752	Disgust	I felt … when there was a couple in the next caravan to me on a caravan site. When they opened their caravan after the winter season it was full of flies.	1	2	1	0	0	0	1
991	Joy	I felt joy ... I found a book I had been looking for, for a long time and then the person I was with offered to buy it s a Christmas present.	3	3	0	3	1	0	1
717	Anger	I felt … when my neighbour started to throw rubbish in my garden for no reason.	3	2	1	0	0	0	0
996	Joy	I felt ... when I got my rescue cat.	3	3	0	3	1	1	0
989	Joy	I felt ... when I opened my Christmas presents and I had got everything that was on my list.	3	2	0	3	0	0	0
954	Guilt	I felt ... when I took my Dad's scissors from his drawer when I was not supposed to.	0	3	0	0	3	3	0
877	Fear	I felt … when walking home in the dark.	3	0	2	0	3	1	2
1184	Shame	I felt ... when I had too much to drink in a pub, fell over and had to go to hospital.	1	1	0	0	3	0	0
915	Guilt	I felt … because I broke the rules.	1	3	0	1	3	3	0
677	Anger	I felt … when Liverpool FC lost against Wolves.	1	3	0	0	0	0	0
1091	Sadness	I felt ... because I did not get active members to work on my website.	2	1	1	0	1	1	1
708	Anger	I felt … when the swagbucks site was taking forever to access. It’s been a pain to use all day. It's not other ones it's swagbucks. Either they haven't enough bandwidth because they're cheap or they're being odd, either way its pissing me off.	3	2	1	0	0	0	1
721	Anger	I felt … when I forgot to put on the yogurt maker even though I looked at it and had just said I wanted to put  it on. I felt … with myself.	1	2	0	0	3	1	0
275	Anger	I felt … when  I was waiting in line at the supermarket and someone cut in front of me.	2	3	1	0	0	0	0
1035	Joy	I felt ... when I met up with an old friend that I hadn’t seen for years.	3	3	0	3	2	2	0
679	Anger	I felt … when we were charged by a care home for the three months after my father had died, even though we had emptied his room the day after his death.	3	2	2	0	0	0	0
787	Disgust	I felt … at seeing the amount of rubbish floating in our rivers recently.	1	3	1	0	0	0	0
943	Guilt	I felt ... when I was given far more than the correct change in a shop, and didn't alert the shop assistant to her error.	0	3	0	0	2	3	0
1191	Shame	I felt ... when I found out I was working for a short wile for someone who was involved in tax evasion.	1	3	1	0	0	0	1
912	Guilt	I felt … when I took an item out of a shop without paying for it.	0	3	0	0	3	3	0
751	Disgust	I felt … when I was taking my children for a walk and a big fat, man started being abusive towards us.	2	1	3	0	0	0	0
672	Anger	I felt … because I made a mistake and ended up losing quite a lot of money on a business deal that I should have known wasn't a good way of investing.	1	3	2	0	3	1	0
1109	Sadness	I felt ... when my parents spent the entire day arguing. It made me sad because they used to get on so well, and now all they ever do is argue or complain about things each other are doing and expect sympathy from everyone else over it when they’re causing it themselves by being unwilling to compromise over anything, from something as small as where their cups are placed on a table.	2	1	3	0	0	0	0
866	Fear	I felt … when I folded up my washing from the washing line and picked up the pile to take it inside and a huge spider ran out from the washing and on to my arm.	3	2	2	0	0	0	2
746	Disgust	I felt … when I saw a woman pissing on the street.	1	3	0	0	0	0	0
796	Disgust	I felt … when I saw a bird being mistreated when on holiday.	2	3	0	0	0	0	0
730	Disgust	I felt …  because I was eating a bag of pistachio nuts when I realised that one of them tasted bad. I took it out of my mouth and realised it was black and that it must have gone bad. I then noticed that it had a dead maggot inside it. I felt such … that I had been chewing it that I felt sick for hours. So gross.	1	3	2	0	0	0	3
910	Guilt	I feel … when I remember being part of a group of children who verbally bullied another child in middle school.	1	2	1	0	3	3	0
771	Disgust	I felt … working in the street seeing faeces of dogs. The owners should take care of them but are being so lazy and neglected, that is terrible.	2	3	1	0	0	0	1
670	Anger	I felt … when my friend stole my book.	3	2	1	0	0	0	0
978	Joy	I felt ... because my child loved their Christmas gift so much they were almost in tears of joy.	3	3	0	3	2	0	0
1187	Shame	I felt ... when my dog started being too assertive with another dog, so I had to take him home early.	3	2	0	0	0	1	2
720	Anger	I felt … when I wasn't well, no one else in my household did anything to help around the house and just left me to it.	2	3	2	0	0	0	0
955	Guilt	I felt ... because I looked around my neighbours ornaments and photo frames when they asked me to get a key for them to give to the porter.	1	3	0	1	2	2	0
735	Disgust	I felt … when I bit into an apple and it was rotten in the middle.	1	3	1	0	1	0	1
921	Guilt	I felt ... when I had an affair and told my husband it was only online and that I’d never met the man in question.	0	3	1	0	3	3	0
1132	Shame	I felt ... when I remember being part of a group of children at school who verbally bullied another child.	1	2	1	0	3	3	0
1182	Shame	I felt ... because I had put on weight and my work trousers didn't fit.	1	3	0	0	2	1	0
1025	Joy	I felt ... when my daughter was born as we had been trying for years.	3	3	0	3	2	0	1
797	Disgust	I felt … when cleaning the rubbish from mum's cousin's front garden after passing people had thrown it in.	1	3	2	0	1	1	0
1006	Joy	I feel ... hearing my son’s laugh.	3	3	0	3	0	0	0
1167	Shame	I felt ... when I started eating a box of Christmas fudge, and ate the whole thing, after a pizza.	0	3	0	0	3	3	0
867	Fear	I felt … when a horse bolted with me, the saddle slipped and I could see I was going to get badly injured when I would eventually fall off.	3	0	2	0	0	0	2
726	Anger	I felt … because I had to pick up work for a colleague that just ignored a colleague and wouldn't reply to me either.	2	2	2	0	0	0	1
1166	Shame	I felt ... when my husband told all his friends that it was my fault we had split up and told people a secret we had.	2	3	2	0	0	0	0
1176	Shame	I felt ... when I has a clothing malfunction, which resulted in showing more of myself than I wanted to.	2	2	2	0	0	0	2
993	Joy	I felt ... when my son was born.	3	3	0	3	2	0	1
759	Disgust	I felt … when I saw some food that had gone bad.	1	3	1	0	0	0	2
702	Anger	I felt … because my boiler wouldn't work.	3	3	0	0	0	0	2
740	Disgust	I felt … when I saw a news article about a dog being abandoned by his owner in a road. The owner was then seen speeding off and the dog ran after him. I felt … that someone could treat an animal that way. It made me feel such … I couldn't finish reading the article.	2	3	0	0	0	1	0
213	Anger	I felt … when I saw a small bunch of drunk young guys taunting a homeless person late one evening in the city.	2	3	0	0	0	0	0
1190	Shame	I felt ... one night when I was younger, I went out for a night drinking with a friend and I ended up dancing and kissing a girl in a club, despite the fact I already had a girlfriend, and I felt so much ... the next couple of days that I broke up with my girlfriend the next time we spoke.	1	2	2	0	3	2	0
1052	Sadness	I felt ... when the care home called me to let me know that my grandmother was sick.	3	2	2	0	0	0	2
1067	Sadness	I felt ... when my mother passed away.	3	2	3	0	0	0	3
1188	Shame	I felt ... when I realized I'm 49 years old and not achieved anything useful in my life.	1	3	3	0	2	1	1
795	Disgust	I felt … when I saw dog faeces on the pavement.	0	3	1	0	0	0	1
662	Anger	I felt … when some children were teasing my daughter and being mean to her saying she is fat and she speaks funny.	3	3	1	0	0	0	0
347	Anger	I felt … when I saw an older child pick on my own son.	3	3	1	0	0	0	0
694	Anger	I felt … because I had been working two jobs and looking after our kittens and our house as much as I can in between and I felt my partner was not doing anything much.	2	2	3	0	0	0	0
755	Disgust	I felt … towards my friend because he stole my book.	3	3	2	0	0	0	0
493	Anger	I felt … when the Welfare Officer at Cat's Protection League didn't listen to me regarding a cat's welfare when I knew better because I was fostering the cat.	2	1	2	0	0	0	0
805	Disgust	I felt … when I stepped in dog excrement without knowing and got in the car so it was smeared on the mats and pedals.	2	2	2	0	1	0	1
878	Fear	I experienced … when as a child I came home from school and my mother was not there. In those days I lived alone with her.  It was several hours before she finally returned.	0	0	3	0	0	0	2
665	Anger	I felt … when someone else took credit for my work at my job.	2	3	2	0	0	0	0
1042	Joy	I felt ... of cycling to the local nature reserve for a photo and getting perfect weather conditions for it when I arrived there.	3	2	0	2	1	0	3
848	Fear	I felt … one day a few years ago, I heard of a car crash near where my wife and children would be driving and, when I couldn't get hold of them, I … that they had been in the crash and been injured or worse. It was the worst … of my life until I finally heard from them and they were fine, just couldn't answer the phone.	3	0	3	0	0	0	2
1023	Joy	I felt ... when my family came to visit me to celebrate my 50th birthday.  It was great to have aunts and cousins as well as closer family having a good time together.	3	3	0	3	0	0	0
758	Disgust	I felt … seeing celebrities waste money on vanity.	2	3	0	0	0	0	0
1174	Shame	I felt ... when I gave a postcard to a friend with a photo of some deer with big ears on it, as he had ears that stuck out, and he never said a word to me about it.	1	2	0	0	2	1	0
961	Guilt	I feel ... when I don’t take my dog for a walk because its hammering down with rain.	1	3	0	0	2	2	1
774	Disgust	I felt … when my girlfriend left it to me to clean out the cat litter tray, first thing in the morning.	1	3	2	0	0	0	0
922	Guilt	I felt very ... when I lied to my mother.	0	3	0	0	3	3	0
1160	Shame	I feel ... because unfortunately I have PCOS, and this syndrome makes me feel ... in myself almost every single day. The ... comes mostly from the possibility that my weight issues and unhealthy eating may be the cause of the condition.	2	1	3	0	0	0	2
987	Joy	I felt ... when spending Christmas with my Son.	3	3	0	2	2	3	0
969	Guilt	I felt ... because I had been quite harsh to my partner because he had really annoyed me and I should have just taken a minute to calm down rather than saying something rude.	1	2	1	0	3	2	0
1096	Sadness	I felt ... because our family dog died. She was a big part of my teenage years and I was ... that she died.	3	2	3	0	0	0	3
997	Joy	I feel ... when my children tell me they love me.	3	3	0	3	0	0	0
825	Fear	I felt … when I couldn't get in touch with a friend who was very ill and felt … he had got worse.	3	0	2	0	0	0	2
1128	Shame	I felt ... when I realised that I had forgotten my best friend's birthday when she has had such a tough year but never forgets my birthday or special events.	2	2	1	0	3	0	0
1175	Shame	I felt ... reading about the suffering of slaves in the middle passage when I read about it at university.	1	3	0	0	0	1	0
753	Disgust	I felt … when I watched Making of a Murderer and saw how a 16 year old with learning difficulties was awfully manipulated by self-serving police officers that are supposed to serve the community.	2	3	0	0	0	0	0
804	Disgust	I felt … when I let go of myself last year. I wasn't in a good place, but eventually I didn't recognise myself (physically or how I was acting) and I felt … at myself for not trying to be the best person I could and wasting so much time.	2	2	3	0	3	2	0
1089	Sadness	I felt ... when I was on holiday and it was the last day and had to come home.	0	3	2	0	0	0	2
664	Anger	I felt … when a seller left me totally unjustified negative feedback on eBay due to an item disappearing in the post.	3	2	0	0	0	0	0
881	Fear	I felt … today when up the step ladder pruning a tree - the worry of slipping and falling off.	3	0	2	0	2	1	2
